141,28,Aracaju,-10.906658330,-37.09844444,Aracaju,-10.906658330,-37.09844444,1.49
141,28,Aracaju,-10.906658330,-37.09844444,Aracaju,-10.906658330,-37.09844444,1.49
141,569,"Bravo Urubu",-10.404663890,-37.20839444,Aracaju,-10.906658330,-37.09844444,7.17
141,2518,"Bravo Urubu",-10.404663890,-37.20839444,Aracaju,-10.906658330,-37.09844444,7.97
141,552,Cajueiro,-10.358786110,-37.25646111,Aracaju,-10.906658330,-37.09844444,8.87
141,572,Cajueiro,-10.358786110,-37.25646111,Aracaju,-10.906658330,-37.09844444,8.07
141,863,"Canindé",-9.659619444,-37.79051111,Aracaju,-10.906658330,-37.09844444,17.94
141,2880,"Canindé",-9.659619444,-37.79051111,Aracaju,-10.906658330,-37.09844444,19.93
141,2197,"Delmiro Gouveia",-9.384050000,-37.99770556,Aracaju,-10.906658330,-37.09844444,24.11
141,2725,"Delmiro Gouveia",-9.384050000,-37.99770556,Aracaju,-10.906658330,-37.09844444,23.92
141,700,DNOCS,-10.896266000,-37.05375800,Aracaju,-10.906658330,-37.09844444,12.05
141,857,DNOCS,-10.896266000,-37.05375800,Aracaju,-10.906658330,-37.09844444,11.26
141,538,Dores,-10.484705560,-37.19501111,Aracaju,-10.906658330,-37.09844444,6.87
141,567,Dores,-10.484705560,-37.19501111,Aracaju,-10.906658330,-37.09844444,6.07
141,550,"Ent. Cumbe",-10.377611110,-37.22861389,Aracaju,-10.906658330,-37.09844444,8.07
141,570,"Ent. Cumbe",-10.377611110,-37.22861389,Aracaju,-10.906658330,-37.09844444,7.27
141,2243,"Ent. Jatobar",-9.177586111,-38.26170278,Aracaju,-10.906658330,-37.09844444,29.70
141,2727,"Ent. Jatobar",-9.177586111,-38.26170278,Aracaju,-10.906658330,-37.09844444,29.30
141,31,"Ent. Maruim",-10.732108330,-37.08481111,Aracaju,-10.906658330,-37.09844444,2.89
141,39,"Ent. Maruim",-10.732108330,-37.08481111,Aracaju,-10.906658330,-37.09844444,2.09
141,2194,"Ent. Olhos Dágua",-9.496386111,-37.82945833,Aracaju,-10.906658330,-37.09844444,21.72
141,2723,"Ent. Olhos Dágua",-9.496386111,-37.82945833,Aracaju,-10.906658330,-37.09844444,21.62
141,2193,"Ent. Piranhas",-9.608075000,-37.78069167,Aracaju,-10.906658330,-37.09844444,20.53
141,2709,"Ent. Piranhas",-9.608075000,-37.78069167,Aracaju,-10.906658330,-37.09844444,20.33
141,2431,"Ent. Siriri",-10.659219440,-37.03043889,Aracaju,-10.906658330,-37.09844444,2.99
141,2976,"Ent. Siriri",-10.659219440,-37.03043889,Aracaju,-10.906658330,-37.09844444,3.98
141,574,"Feira Nova",-10.262855560,-37.30738056,Aracaju,-10.906658330,-37.09844444,9.16
141,2524,"Feira Nova",-10.262855560,-37.30738056,Aracaju,-10.906658330,-37.09844444,9.96
141,575,Gloria,-10.213825000,-37.41785833,Aracaju,-10.906658330,-37.09844444,10.66
141,2526,Gloria,-10.213825000,-37.41785833,Aracaju,-10.906658330,-37.09844444,11.46
141,566,Itaperoa,-10.538597220,-37.15925278,Aracaju,-10.906658330,-37.09844444,5.38
141,2515,Itaperoa,-10.538597220,-37.15925278,Aracaju,-10.906658330,-37.09844444,6.17
141,2519,"Lagoa Redonda",-9.971788889,-37.58963056,Aracaju,-10.906658330,-37.09844444,13.35
141,2877,"Lagoa Redonda",-9.971788889,-37.58963056,Aracaju,-10.906658330,-37.09844444,14.95
141,701,"Monte Alegre",-10.028102780,-37.55993333,Aracaju,-10.906658330,-37.09844444,14.35
141,859,"Monte Alegre",-10.028102780,-37.55993333,Aracaju,-10.906658330,-37.09844444,12.85
